id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
923,compact,,trocar,A1,noun,,,I need a compact to change my old phone.,Eu preciso de um celular novo para trocar pelo meu telefone antigo.,
933,competent,,"competente, habilidoso",A1,adjective,,,She is a competent teacher who helps students learn.,Ela é uma professora competente que ajuda os alunos a aprender.,
929,compel,,"compelir, forçar",A1,verb,,,I will compel my dog to sit before I give him a treat.,Eu vou fazer meu cachorro sentar antes de lhe dar um petisco.,
935,complain,,queixar-se,A1,verb,,,I want to complain about the bad food in the restaurant.,Eu quero reclamar da comida ruim no restaurante.,
932,competence,,competência,A1,noun,,,Her competence in English helped her get the job.,A competência dela em inglês a ajudou a conseguir o emprego.,
942,compose,,"compor, criar, produzir",A1,verb,,,I like to compose songs in my free time.,Eu gosto de compor músicas no meu tempo livre.,
933,competent,,"competente, habilidoso",A1,adjective,,,She is a competent teacher who helps her students learn.,Ela é uma professora competente que ajuda seus alunos a aprender.,
949,conceal,,"esconder, disfarçar, ocultar",A1,verb,,,I want to conceal my surprise party from my friend.,Eu quero esconder minha festa surpresa do meu amigo.,
935,complain,,queixar-se,A1,verb,,,I complain when it is too hot outside.,Eu reclamo quando está muito quente lá fora.,
961,condense,,"condensar, reduzir, resumir",A1,verb,,,Please condense your notes before the meeting.,"Por favor, resuma suas anotações antes da reunião.",
942,compose,,"compor, criar, produzir",A1,verb,,,I like to compose music in my free time.,Eu gosto de compor música no meu tempo livre.,
963,condom,,preservativo,A1,noun,,,I always carry a condom in my wallet for safety.,Eu sempre carrego um preservativo na minha carteira por segurança.,
949,conceal,,"esconder, disfarçar, ocultar",A1,verb,,,I will conceal the gift in my bag.,Eu vou esconder o presente na minha bolsa.,
966,confection,,"confeito, doce",A1,noun,,,I bought a chocolate confection for my friend’s birthday.,Eu comprei um doce de chocolate para o aniversário do meu amigo.,
961,condense,,"condensar, reduzir, resumir",A1,verb,,,I need to condense my notes before the exam.,Eu preciso condensar minhas anotações antes da prova.,
963,condom,,preservativo,A1,noun,,,I bought a condom at the store.,Eu comprei um preservativo na loja.,
969,confess,,confessar,A1,verb,,,I want to confess my secret to you.,Eu quero confessar meu segredo a você.,
966,confection,,"confeito, doce",A1,noun,,,I bought a sweet confection at the store.,Eu comprei um doce na loja.,
979,connect,,conectar,A1,verb,,,I want to connect my phone to the computer.,Eu quero conectar meu telefone ao computador.,
969,confess,,confessar,A1,verb,,,I want to confess my secret to you.,Eu quero confessar meu segredo a você.,
982,conscience,,consciência,A1,noun,,,She listened to her conscience before making a decision.,Ela ouviu sua consciência antes de tomar uma decisão.,
979,connect,,conectar,A1,verb,,,I connect my phone to the charger every night.,Eu conecto meu telefone ao carregador toda noite.,
1011,continent,,contexto,A1,noun,,,Africa is a large continent with many countries.,A África é um continente grande com muitos países.,
982,conscience,,consciência,A1,noun,,,I listen to my conscience when I make a decision.,Eu escuto minha consciência quando tomo uma decisão.,
1029,convince,,convencer,A1,verb,,,I will try to convince my friend to come to the party.,Eu vou tentar convencer meu amigo a vir para a festa.,
1011,continent,,contexto,A1,noun,,,The continent is very big and has many countries.,O continente é muito grande e tem muitos países.,
1032,cookie,,"biscoito, bolinho",A1,noun,,,I like to eat a chocolate cookie after lunch.,Eu gosto de comer um biscoito de chocolate depois do almoço.,
1029,convince,,convencer,A1,verb,,,I will try to convince my friend to come to the party.,Eu vou tentar convencer meu amigo a vir para a festa.,
1035,cooperate,,cooperar,A2,verb,,,We need to cooperate to finish the project on time.,Precisamos cooperar para terminar o projeto a tempo.,
1032,cookie,,"biscoito, bolinho",A1,noun,,,I want to eat a chocolate cookie.,Eu quero comer um biscoito de chocolate.,
1038,coordinate,,coordenar,A2,noun,,,I need to find the best coordinate to meet my friend at the park.,Eu preciso encontrar a melhor coordenada para encontrar meu amigo no parque.,
1035,cooperate,,cooperar,A2,verb,,,We need to cooperate to finish the project on time.,Precisamos cooperar para terminar o projeto a tempo.,
1039,coordination,,coordenação,A2,noun,,,Good coordination helps you ride a bike without falling.,Uma boa coordenação ajuda você a andar de bicicleta sem cair.,
1038,coordinate,,coordenar,A2,noun,,,Can you help me find the right coordinate on the map?,Você pode me ajudar a encontrar a coordenada certa no mapa?,
1040,copper,,cobre,A2,noun,,,The necklace is made of copper and looks very beautiful.,O colar é feito de cobre e parece muito bonito.,
1039,coordination,,coordenação,A2,noun,,,Good coordination helps you play sports better.,Uma boa coordenação ajuda você a praticar esportes melhor.,
1045,corn,,milho,A2,noun,,,I like to eat corn with butter at dinner.,Eu gosto de comer milho com manteiga no jantar.,
1040,copper,,cobre,A2,noun,,,The statue in the park is made of copper.,A estátua no parque é feita de cobre.,
1057,costume,,fantasia,A2,noun,,,She wore a beautiful costume for the school play.,Ela usou um lindo traje para a peça da escola.,
1045,corn,,milho,A2,noun,,,I bought some corn at the market to make soup.,Eu comprei milho no mercado para fazer sopa.,
1058,cot,,"maca, cama de lona",A2,noun,,,The baby sleeps in a cot next to the bed.,O bebê dorme em um berço ao lado da cama.,
1057,costume,,fantasia,A2,noun,,,She wore a beautiful costume to the Halloween party.,Ela usou um lindo traje para a festa de Halloween.,
1060,cotton,,algodão,A2,noun,,,I bought a soft cotton t-shirt for the summer.,Eu comprei uma camiseta de algodão macia para o verão.,
1058,cot,,"maca, cama de lona",A2,noun,,,The baby sleeps in a cot next to the bed.,O bebê dorme em um berço ao lado da cama.,
1064,council,,"conselho administrativo, assembleia",A2,noun,,,The council will meet on Friday to discuss the new park plans.,O conselho se reunirá na sexta-feira para discutir os novos planos do parque.,
1060,cotton,,algodão,A2,noun,,,I bought a shirt made of soft cotton.,Eu comprei uma camisa feita de algodão macio.,
1067,countdown,,contagem regressiva,A2,noun,,,We started a countdown to the New Year at the party.,Começamos uma contagem regressiva para o Ano Novo na festa.,
1064,council,,"conselho administrativo, assembleia",A2,noun,,,The city council will meet tomorrow to discuss new parks.,A câmara municipal se reunirá amanhã para discutir novos parques.,
1075,coupon,,cupom,A2,noun,,,I used a coupon to buy a new shirt at the store.,Eu usei um cupom para comprar uma camisa nova na loja.,
1067,countdown,,contagem regressiva,A2,noun,,,The countdown to the New Year starts at ten seconds.,A contagem regressiva para o Ano Novo começa em dez segundos.,
1076,courage,,coragem,A2,noun,,,It takes a lot of courage to speak in front of a big group of people.,É preciso muita coragem para falar na frente de um grande grupo de pessoas.,
1075,coupon,,cupom,A2,noun,,,I used a coupon to buy my favorite shirt at the store.,Eu usei um cupom para comprar minha camisa favorita na loja.,
1077,courier,,"entregador, mensageiro, geralmente",A2,noun,,,The courier delivered the package to my house yesterday.,O entregador entregou o pacote na minha casa ontem.,
1076,courage,,coragem,A2,noun,,,It takes a lot of courage to speak in front of a big group.,É preciso muita coragem para falar na frente de um grande grupo.,
1084,cow,,vaca,A2,noun,,,The cow is eating grass in the field.,A vaca está comendo grama no campo.,
1077,courier,,"entregador, mensageiro, geralmente",A2,noun,,,The courier delivered the package to my house yesterday.,O entregador entregou o pacote na minha casa ontem.,
1086,cowboy,,"vaqueiro, boiadeiro",A2,noun,,,"The cowboy rides his horse across the big, open field.",O cowboy monta seu cavalo pelo grande campo aberto.,
1084,cow,,vaca,A2,noun,,,The farmer has a big cow in the field.,O fazendeiro tem uma vaca grande no campo.,
1087,cozy,,"aconchegante, confortável",A2,noun,,,I like to read my book in a cozy chair by the window.,Eu gosto de ler meu livro em uma cadeira aconchegante perto da janela.,
1086,cowboy,,"vaqueiro, boiadeiro",A2,noun,,,The cowboy rides his horse across the open field.,O cowboy monta seu cavalo pelo campo aberto.,
1092,cradle,,berço,A2,noun,,,The baby slept peacefully in the cradle.,O bebê dormiu pacificamente no berço.,
1087,cozy,,"aconchegante, confortável",A2,noun,,,I love to sit in my cozy chair and read a book.,Eu adoro sentar na minha cadeira confortável e ler um livro.,
1092,cradle,,berço,A2,noun,,,The baby sleeps peacefully in her cradle.,O bebê dorme pacificamente em seu berço.,
1097,crash,,"bater, colidir",A2,noun,,,I heard a loud crash when the car hit the tree.,Eu ouvi um barulho alto quando o carro bateu na árvore.,
1097,crash,,"bater, colidir",A2,noun,,,There was a loud crash when the car hit the tree.,Houve um grande estrondo quando o carro bateu na árvore.,
1098,crate,,"engradado, caixote",A2,noun,,,I put the apples in a crate to take them to the market.,Eu coloquei as maçãs em uma caixa para levá-las ao mercado.,
1098,crate,,"engradado, caixote",A2,noun,,,I put the apples in a wooden crate for the market.,Eu coloquei as maçãs em uma caixa de madeira para o mercado.,
1099,crawl,,"rastejar, arrastar-se",A2,noun,,,The baby likes to crawl on the floor.,O bebê gosta de engatinhar no chão.,
1099,crawl,,"rastejar, arrastar-se",A2,noun,,,The baby likes to crawl on the floor.,O bebê gosta de engatinhar no chão.,
1106,creek,,"córrego, riacho",A2,noun,,,The children played by the creek after school.,As crianças brincaram perto do riacho depois da escola.,
1106,creek,,"córrego, riacho",A2,noun,,,We walked by the creek and saw some fish swimming.,Nós caminhamos pelo riacho e vimos alguns peixes nadando.,
1114,criminal,,criminoso,A2,noun,,,The police caught the criminal who stole the car.,A polícia prendeu o criminoso que roubou o carro.,
1115,cripple,,"defeituoso, inválido",A2,noun,,,"The accident left him a cripple, but he still enjoys life.","O acidente o deixou deficiente, mas ele ainda aproveita a vida.",
1114,criminal,,criminoso,A2,noun,,,The police caught the criminal who stole the car.,A polícia prendeu o criminoso que roubou o carro.,
1120,critical,,"crítico, decisivo",A2,noun,,,It is critical to finish your homework before the weekend.,É fundamental terminar sua lição de casa antes do fim de semana.,
1115,cripple,,"defeituoso, inválido",A2,noun,,,"The old man was a cripple, but he still walked with a smile.","O velho era um aleijado, mas ainda assim caminhava com um sorriso.",
1125,crop,,colheita,A2,noun,,,The farmer is happy because this year's crop is very good.,O fazendeiro está feliz porque a colheita deste ano está muito boa.,
1120,critical,,"crítico, decisivo",A2,noun,,,It is critical to eat healthy food for good health.,É fundamental comer alimentos saudáveis para ter uma boa saúde.,
1136,crumb,,migalha,A2,noun,,,I found a crumb on the kitchen floor.,Eu encontrei uma migalha no chão da cozinha.,
1125,crop,,colheita,A2,noun,,,The farmer is happy because this year's crop is very good.,O fazendeiro está feliz porque a colheita deste ano está muito boa.,
1138,crust,,"crosta, casca",A2,noun,,,I love the crispy crust of this pizza.,Eu amo a crosta crocante desta pizza.,
1136,crumb,,migalha,A2,noun,,,I found a crumb on the table after I finished my snack.,Eu encontrei uma migalha na mesa depois que terminei meu lanche.,
1144,cult,,"culto, seita, ritual",A2,noun,,,The movie was about a secret cult that believed in strange rituals.,O filme era sobre uma seita secreta que acreditava em rituais estranhos.,
1138,crust,,"crosta, casca",A2,noun,,,The pizza has a thick crust that is very tasty.,A pizza tem uma borda grossa que é muito saborosa.,
1145,cultivate,,cultivar,A2,verb,,,I want to cultivate flowers in my garden this spring.,Eu quero cultivar flores no meu jardim nesta primavera.,
1144,cult,,"culto, seita, ritual",A2,noun,,,She was curious about the cult that met every weekend in the park.,Ela estava curiosa sobre o culto que se reunia todo fim de semana no parque.,
1147,culture,,cultura,A2,noun,,,I love to learn about different culture from around the world.,Eu adoro aprender sobre diferentes culturas do mundo.,
1145,cultivate,,cultivar,A2,verb,,,I want to cultivate flowers in my garden this spring.,Eu quero cultivar flores no meu jardim nesta primavera.,
1152,cure,,cura,A2,noun,,,The doctor said there is no cure for the common cold.,O médico disse que não há cura para o resfriado comum.,
1147,culture,,cultura,A2,noun,,,I love learning about different culture through food and music.,Eu adoro aprender sobre diferentes culturas através da comida e da música.,
1158,curtain,,cortina,A2,noun,,,She opened the curtain to let in the sunlight.,Ela abriu a cortina para deixar entrar a luz do sol.,
1152,cure,,cura,A2,noun,,,The doctor gave me a medicine that will help with the cure of my cold.,O médico me deu um remédio que vai ajudar na cura do meu resfriado.,
1159,curve,,curva,A2,noun,,,The road has a sharp curve that we need to be careful about.,A estrada tem uma curva acentuada da qual precisamos ter cuidado.,
1158,curtain,,cortina,A2,noun,,,She closed the curtain to keep the sun out of the room.,Ela fechou a cortina para manter o sol fora do quarto.,
1160,custody,,"custódia, guarda",A2,noun,,,The judge gave the mother custody of the children after the divorce.,O juiz deu à mãe a custódia das crianças após o divórcio.,
1159,curve,,curva,A2,noun,,,The road has a sharp curve that we need to be careful around.,A estrada tem uma curva acentuada pela qual precisamos ter cuidado.,
1165,cute,,"atraente, engraçadinho",A2,adjective,,,The puppy is very cute and loves to play.,O filhote é muito fofo e adora brincar.,
1160,custody,,"custódia, guarda",A2,noun,,,The child is in the custody of her grandparents.,A criança está sob a custódia dos avós.,
1168,cyclist,,ciclista,A2,noun,,,The cyclist rode quickly past the park on a sunny day.,O ciclista passou rapidamente pelo parque em um dia ensolarado.,
1165,cute,,"atraente, engraçadinho",A2,adjective,,,The puppy is very cute and loves to play.,O filhote é muito fofo e adora brincar.,
