id,english,portuguese,level,word_type,example_en,example_pt,missing_example_en,missing_example_pt
873,coffee shop,café [lanchonete],A1,noun,,,True,True
875,coil,"rolo, espiral; enrolar, enroscar",A1,noun,,,True,True
876,coin,moeda,A1,noun,,,True,True
877,coincidence,coincidência,A1,noun,,,True,True
878,cold,frio; resfriado,A1,adjective,,,True,True
879,cold war,guerra fria,A1,noun,,,True,True
880,cold-blooded,"de sangue frio, cruel",A1,adjective,,,True,True
881,coldness,frescura,A1,noun,,,True,True
882,coleslaw,salada de repolho,A1,noun,,,True,True
883,collapse,"desmoronar, vir abaixo",A1,noun,,,True,True
884,collar,"coleira, colarinho",A1,noun,,,True,True
885,colleague,colega,A1,noun,,,True,True
886,collect,coletar,A1,verb,,,True,True
887,college,faculdade,A1,noun,,,True,True
888,collide,colidir,A1,verb,,,True,True
889,collision,colisão,A1,noun,,,True,True
890,colonel,coronel,A1,noun,,,True,True
891,colony,colônia,A1,noun,,,True,True
892,color,cor,A1,noun,,,True,True
893,color-blind,daltônico,A1,adjective,,,True,True
894,colorless,incolor,A1,adjective,,,True,True
896,comb,pentear; pente,A1,noun,,,True,True
897,combat,combate; kəmbæt combater,A1,noun,,,True,True
898,combination,combinação,A1,noun,,,True,True
899,combine,"combinar, juntar",A1,noun,,,True,True
900,come,vir [também particípio passado],A1,verb,,,True,True
902,comet,cometa,A1,noun,,,True,True
903,comfort,conforto,A1,noun,,,True,True
904,comic,cômico; comediante,A1,noun,,,True,True
905,comics,"gibi, história em quadrinhos",A1,noun,,,True,True
906,command,ordem,A1,noun,,,True,True
907,commander,comandante,A1,noun,,,True,True
908,comment,comentar; comentário,A1,noun,,,True,True
909,commerce,comércio,A1,noun,,,True,True
910,commercial,comercial; anúncio,A1,noun,,,True,True
911,commission,comissão,A1,noun,,,True,True
912,commissioner,comissário; chefe de departamento,A1,noun,,,True,True
913,commit,"comprometer-se; incumbir, confiar",A1,noun,,,True,True
914,commitment,"compromisso, obrigação",A1,noun,,,True,True
915,committee,comitê,A1,noun,,,True,True
916,commodity,"mercadoria, produto, artigo",A1,noun,,,True,True
917,common,comum,A1,noun,,,True,True
919,communicate,"comunicar, informar",A1,verb,,,True,True
920,communism,comunismo,A1,noun,,,True,True
921,community,comunidade,A1,noun,,,True,True
922,commute,"ir diariamente para casa ou trabalho; comutar,",A1,verb,,,True,True
923,compact,trocar,A1,noun,,,True,True
924,companion,companhia; acompanhar,A1,noun,,,True,True
925,company,companhia [empresa; convivência],A1,noun,,,True,True
926,compare,comparar,A1,noun,,,True,True
927,comparison,comparação,A1,noun,,,True,True
928,compass,bússola,A1,noun,,,True,True
929,compel,"compelir, forçar",A1,verb,,,True,True
930,compensate,compensar,A1,verb,,,True,True
931,compete,competir,A1,verb,,,True,True
932,competence,competência,A1,noun,,,True,True
933,competent,"competente, habilidoso",A1,adjective,,,True,True
934,competition,competição; concorrência,A1,noun,,,True,True
935,complain,queixar-se,A1,verb,,,True,True
936,complaint,queixa,A1,noun,,,True,True
937,complete,"completar, completo",A1,noun,,,True,True
938,completion,"término, conclusão, acabamento; perfeição",A1,noun,,,True,True
939,complex,"complexo, conglomerado; kɑ:mpl ɛks",A1,noun,,,True,True
940,complicate,complicar,A1,verb,,,True,True
941,compliment,elogiar; elogio,A1,noun,,,True,True
942,compose,"compor, criar, produzir",A1,verb,,,True,True
943,compound,"composto; kɑ:mpa ʊnd agravar, piorar; compor,",A1,noun,,,True,True
944,comprehend,unir,A1,verb,,,True,True
947,computer,computar,A1,noun,,,True,True
949,conceal,"esconder, disfarçar, ocultar",A1,verb,,,True,True
950,conceive,"imaginar, conceber",A1,verb,,,True,True
951,concentrate,"concentrar, concentrar-se",A1,noun,,,True,True
952,concentration,concept,A1,noun,,,True,True
954,concert,concerto,A1,noun,,,True,True
955,concerted,"combinado, ajustado",A1,verb,,,True,True
961,condense,"condensar, reduzir, resumir",A1,verb,,,True,True
962,condition,condição,A1,noun,,,True,True
963,condom,preservativo,A1,noun,,,True,True
964,conduct,conduta; kəndəkt conduzir,A1,noun,,,True,True
965,cone,cone,A1,noun,,,True,True
966,confection,"confeito, doce",A1,noun,,,True,True
967,confer,conferir,A1,verb,,,True,True
968,conference,"conferência, convenção",A1,noun,,,True,True
969,confess,confessar,A1,verb,,,True,True
970,confidence,confiança,A1,noun,,,True,True
971,confident,confiante,A1,noun,,,True,True
974,confiscate,"confiscar, apreender",A1,verb,,,True,True
975,conflict,conflito; kənflɪkt conflitar,A1,noun,,,True,True
977,congratulate,parabenizar,A1,verb,,,True,True
979,connect,conectar,A1,verb,,,True,True
980,conquer,conquistar,A1,verb,,,True,True
981,conquest,conquista,A1,noun,,,True,True
982,conscience,consciência,A1,noun,,,True,True
983,conscious,consciente,A1,noun,,,True,True
984,consent,consentir; consentimento,A1,noun,,,True,True
985,consequence,consequência,A1,noun,,,True,True
987,conserve,"conserva [de frutas]; kənsərv conservar,",A1,noun,,,True,True
990,consist,consistir,A1,verb,,,True,True
991,console,"consolar, confortar",A1,noun,,,True,True
992,constant,constante,A1,noun,,,True,True
993,constitute,"constituir, compor",A1,noun,,,True,True
994,constitution,constituição,A1,noun,,,True,True
995,construct,construir,A1,noun,,,True,True
996,construction,construção,A1,noun,,,True,True
1008,content,"conteúdo; kəntɛnt contente, satisfeito;",A1,noun,,,True,True
1011,continent,contexto,A1,noun,,,True,True
1014,contract,contrato; kəntrækt contratar,A1,noun,,,True,True
1015,contradict,"contradizer, negar",A1,verb,,,True,True
1016,contrary,contrário,A1,noun,,,True,True
1017,contrast,contraste; kəntræst contrastar,A1,noun,,,True,True
1018,contribute,contribuir,A1,verb,,,True,True
1019,control,controlar; controle,A1,noun,,,True,True
1020,convenience,conveniência,A1,noun,,,True,True
1021,convenient,conveniente,A1,adjective,,,True,True
1022,convention,convenção,A1,noun,,,True,True
1023,conversation,conversação,A1,noun,,,True,True
1024,converse,conversa; kənvərs conversar,A1,noun,,,True,True
1025,convert,converter,A1,noun,,,True,True
1026,convey,carregar; transmitir,A1,verb,,,True,True
1027,convict,"culpado, condenado; kənvɪkt culpar, condenar",A1,noun,,,True,True
1028,conviction,"convicção, persuasão; condenação",A1,noun,,,True,True
1029,convince,convencer,A1,verb,,,True,True
1030,convoy,"comboio, escolta; escoltar; comboiar",A1,noun,,,True,True
1031,cook,cozinheiro; cozinhar,A1,noun,,,True,True
1032,cookie,"biscoito, bolinho",A1,noun,,,True,True
1033,cool,"fresco, calmo; legal, muito bom [informal]",A1,noun,,,True,True
1034,cooler,"refrigerador, resfriador; cesta térmica",A1,adjective,,,True,True
1035,cooperate,cooperar,A2,verb,,,True,True
1036,cooperation,cooperação,A2,noun,,,True,True
1037,cooperative,cooperativa; cooperativo,A2,noun,,,True,True
1038,coordinate,coordenar,A2,noun,,,True,True
1039,coordination,coordenação,A2,noun,,,True,True
1040,copper,cobre,A2,noun,,,True,True
1041,copy,"cópia, reprodução; copiar",A2,noun,,,True,True
1042,kord,cord,A2,noun,,,True,True
1043,cordial,"cordial, amigável",A2,noun,,,True,True
1045,corn,milho,A2,noun,,,True,True
1046,corner,"esquina, canto",A2,noun,,,True,True
1047,corporate,associado; corporativo,A2,noun,,,True,True
1054,corrupt,"corrupto, desonesto",A2,verb,,,True,True
1055,corruption,corrupção,A2,noun,,,True,True
1056,cost,custo; custar,A2,verb,,,True,True
1057,costume,fantasia,A2,noun,,,True,True
1058,cot,"maca, cama de lona",A2,noun,,,True,True
1059,cottage,"chalé, casa de veraneio",A2,noun,,,True,True
1060,cotton,algodão,A2,noun,,,True,True
1062,cough,tosse; tossir,A2,noun,,,True,True
1064,council,"conselho administrativo, assembleia",A2,noun,,,True,True
1065,counsel,"conselho, opinião",A2,noun,,,True,True
1066,count,contar,A2,noun,,,True,True
1067,countdown,contagem regressiva,A2,noun,,,True,True
1068,countenance,"aceitar, apoiar, aprovar; fisionomia, semblante",A2,noun,,,True,True
1069,counter,balcão; contador de repetição,A2,noun,,,True,True
1070,counterfeit,"falsificação, imitação, contrafação",A2,noun,,,True,True
1071,country,país,A2,noun,,,True,True
1072,countryside,zona rural; homem do campo,A2,noun,,,True,True
1073,county,condado [divisão de Estado],A2,noun,,,True,True
1074,couple,"casal, dupla",A2,noun,,,True,True
1075,coupon,cupom,A2,noun,,,True,True
1076,courage,coragem,A2,noun,,,True,True
1077,courier,"entregador, mensageiro, geralmente",A2,noun,,,True,True
1078,motorizado,kors,A2,,,,True,True
1079,court,corte; quadra,A2,noun,,,True,True
1080,courtesy,cortesia,A2,noun,,,True,True
1081,courthouse,palácio da Justiça; tribunal,A2,noun,,,True,True
1082,cousin,"primo, prima",A2,noun,,,True,True
1083,cover,"cobrir; cobertura, capa",A2,noun,,,True,True
1084,cow,vaca,A2,noun,,,True,True
1085,coward,covarde,A2,noun,,,True,True
1086,cowboy,"vaqueiro, boiadeiro",A2,noun,,,True,True
1087,cozy,"aconchegante, confortável",A2,noun,,,True,True
1089,crack,"rachar, quebrar; rachadura, trinca",A2,noun,,,True,True
1090,crackdown,ação severa a fim de conter atos ilegais;,A2,noun,,,True,True
1091,cracker,bolacha crocante; pessoa que quebra a,A2,noun,,,True,True
1092,cradle,berço,A2,noun,,,True,True
1093,craft,artesanato,A2,noun,,,True,True
1094,cram,"abarrotar, estufar",A2,noun,,,True,True
1095,cramp,cãibra; cólica,A2,noun,,,True,True
1096,crane,"guindaste, grua; esticar o pescoço",A2,noun,,,True,True
1097,crash,"bater, colidir",A2,noun,,,True,True
1098,crate,"engradado, caixote",A2,noun,,,True,True
1099,crawl,"rastejar, arrastar-se",A2,noun,,,True,True
1100,crazy,louco,A2,noun,,,True,True
1101,cream,creme,A2,noun,,,True,True
1102,create,criar,A2,verb,,,True,True
1103,creature,criatura,A2,noun,,,True,True
1104,credit,crédito,A2,noun,,,True,True
1105,credit card,cartão de crédito,A2,noun,,,True,True
1106,creek,"córrego, riacho",A2,noun,,,True,True
1107,creep,"rastejar, engatinhar; arrepio, calafrio",A2,verb,,,True,True
1108,crept,passado e particípio passado de creep,A2,verb,,,True,True
1109,crescent,crescente; meia-lua,A2,noun,,,True,True
1110,crest,"crista, topo",A2,noun,,,True,True
1111,crew,tripulação,A2,verb,,,True,True
1112,crib,"cama de criança, com grades; plagiar",A2,noun,,,True,True
1113,crime,crime,A2,noun,,,True,True
1114,criminal,criminoso,A2,noun,,,True,True
1115,cripple,"defeituoso, inválido",A2,noun,,,True,True
1116,crises,plural de crisis,A2,noun,,,True,True
1117,crisis,crise,A2,noun,,,True,True
1118,crisp,"quebradiço, crocante",A2,noun,,,True,True
1119,criterion,critério,A2,noun,,,True,True
1120,critical,"crítico, decisivo",A2,noun,,,True,True
1121,criticism,"crítica, julgamento, análise",A2,noun,,,True,True
1122,criticize,criticar,A2,verb,,,True,True
1123,crocodile,crocodilo,A2,noun,,,True,True
1125,crop,colheita,A2,noun,,,True,True
1126,cross,"cruz; atravessar, cruzar",A2,noun,,,True,True
1127,crosswalk,faixa de pedestres,A2,noun,,,True,True
1128,crouch,agachar,A2,noun,,,True,True
1129,crow,"corvo, gralha; canto do galo; cantar de galo,",A2,noun,,,True,True
1131,crown,coroa,A2,noun,,,True,True
1132,crucial,crucial,A2,adjective,,,True,True
1133,crude,"cru, tosco",A2,noun,,,True,True
1134,cruel,cruel,A2,verb,,,True,True
1135,cruise,cruzeiro marítimo; fazer um cruzeiro,A2,noun,,,True,True
1136,crumb,migalha,A2,noun,,,True,True
1137,crush,"esmagar, comprimir; aperto, compressão",A2,noun,,,True,True
1138,crust,"crosta, casca",A2,noun,,,True,True
1139,cry,gritar; chorar,A2,noun,,,True,True
1140,crystal,cristal,A2,noun,,,True,True
1141,cube,cubo,A2,noun,,,True,True
1142,cuff,punho [de manga]; barra [de calça],A2,noun,,,True,True
1143,culprit,"acusado, réu; culpado, criminoso",A2,noun,,,True,True
1144,cult,"culto, seita, ritual",A2,noun,,,True,True
1145,cultivate,cultivar,A2,verb,,,True,True
1146,cultural,cultural,A2,adjective,,,True,True
1147,culture,cultura,A2,noun,,,True,True
1148,cunning,"astúcia, esperteza",A2,adjective,,,True,True
1149,cup,xícara; taça,A2,noun,,,True,True
1150,cupboard,cristaleira,A2,noun,,,True,True
1151,curb,"meio-fio, guia",A2,noun,,,True,True
1152,cure,cura,A2,noun,,,True,True
1153,curious,curioso,A2,adjective,,,True,True
1154,curl,cacho; ondular,A2,noun,,,True,True
1155,currency,"moeda corrente, dinheiro de um país",A2,noun,,,True,True
1156,current,"atual, corrente",A2,noun,,,True,True
1157,curse,maldição; amaldiçoar,A2,noun,,,True,True
1158,curtain,cortina,A2,noun,,,True,True
1159,curve,curva,A2,noun,,,True,True
1160,custody,"custódia, guarda",A2,noun,,,True,True
1161,custom,costume,A2,noun,,,True,True
1162,customs,"alfândega, taxa alfandegária",A2,noun,,,True,True
1163,customer,"freguês, cliente",A2,noun,,,True,True
1164,cut,corte; cortar também passado e particípio,A2,noun,,,True,True
1165,cute,"atraente, engraçadinho",A2,adjective,,,True,True
1166,cycle,ciclo; girar,A2,noun,,,True,True
1167,cycling,ciclismo,A2,verb,,,True,True
1168,cyclist,ciclista,A2,noun,,,True,True
1169,cyclone,ciclone,A2,noun,,,True,True
1170,daily,diário,A2,noun,,,True,True
1174,dam,"represa, barragem, açude",A2,noun,,,True,True
1175,damage,"avaria, estrago",A2,noun,,,True,True
1176,damn,"maldição, praga, porcaria",A2,noun,,,True,True
1177,damp,úmido,A2,noun,,,True,True
1179,danger,perigo,A2,noun,,,True,True
1180,dare,"ousar, ter coragem",A2,noun,,,True,True
1181,dark,escuro,A2,adjective,,,True,True
1182,darling,querido,A2,noun,,,True,True
1183,darn,"remendar, cerzir; amaldiçoar; maldito",A2,verb,,,True,True
1184,dart,"dardo, seta; correr em disparada",A2,noun,,,True,True
1185,dash,"travessão; pitada, salpico; corrida curta e",A2,noun,,,True,True
1186,data,dados [informação],A2,noun,,,True,True
1187,date,data; encontro; tâmara,A2,noun,,,True,True
1188,daughter,filha,A2,noun,,,True,True
1189,daunt,nora,A2,verb,,,True,True
1190,dawn,"madrugada; aurora, amanhecer",A2,noun,,,True,True
1191,day,dia,A2,noun,,,True,True
1192,daybreak,"romper do dia, amanhecer",A2,noun,,,True,True
1193,daydream,sonhar acordado; devaneio,A2,noun,,,True,True
1194,daylight,"luz do dia, luz natural",A2,noun,,,True,True
1195,daze,atordoar; deslumbrar,A2,noun,,,True,True
1196,dazzle,ofuscar; fascinar,A2,noun,,,True,True
1197,dead,morto,A2,noun,,,True,True
1198,deadline,prazo final,A2,noun,,,True,True
1199,deadlock,impasse; empate,A2,noun,,,True,True
1200,deaf,surdo,A2,noun,,,True,True
1201,dealt,passado e particípio passado de deal,A2,verb,,,True,True
1202,dean,reitor,A2,noun,,,True,True
1203,dear,"caro, querido",A2,noun,,,True,True
1204,death,morte,A2,noun,,,True,True
1205,debate,debate,A2,noun,,,True,True
1207,debt,débito; dívida,A2,noun,,,True,True
1208,decay,decair; declínio,A2,noun,,,True,True
1209,deceit,"fraude, engano",A2,noun,,,True,True
1210,deceive,enganar,A2,verb,,,True,True
1211,december,dezembro,A2,noun,,,True,True
1212,decent,decente,A2,adjective,,,True,True
1213,deception,"engano, ilusão, fraude",A2,noun,,,True,True
1214,decide,decidir,A2,verb,,,True,True
1215,decimal,decimal,A2,noun,,,True,True
1216,decision,decisão,A2,noun,,,True,True
1217,decisive,decisivo,A2,adjective,,,True,True
1218,deck,"deque, convés; terraço de tábuas",A2,noun,,,True,True
1219,declare,declarar,A2,verb,,,True,True
1220,decline,recusar; declinar,A2,noun,,,True,True
1221,decorate,"decorar, ornamentar",A2,verb,,,True,True
1222,decorative,"decorativo, ornamental",A2,noun,,,True,True
1223,decrease,"diminuir, decrescer",A2,noun,,,True,True
1224,dedicate,"dedicar, devotar, consagrar",A2,verb,,,True,True
1225,deduct,deduzir,A2,verb,,,True,True
1226,deed,"ato, realização",A2,noun,,,True,True
1227,deem,"julgar, crer, considerar",A2,noun,,,True,True
1228,deep,"fundo, profundo",A2,noun,,,True,True
1229,default,"falta, ausência; padrão; implícito",A2,noun,,,True,True
1230,defeat,derrotar; derrota,A2,verb,,,True,True
1231,defect,"defeito, falha; desertar",A2,noun,,,True,True
1233,defense,defesa,A2,noun,,,True,True
1234,defer,"adiar, retardar; deferir",A2,verb,,,True,True
1235,deficit,"deficit, deficiência, insuficiência",A2,noun,,,True,True
1236,defile,"poluir, contaminar, sujar; desfiladeiro",A2,verb,,,True,True
1237,define,definir,A2,noun,,,True,True
1238,definite,"exato, claro, definido",A2,noun,,,True,True
1240,degree,grau,A2,noun,,,True,True
1241,dejected,"desanimado, deprimido, abatido",A2,verb,,,True,True
1242,delay,"atrasar; atraso, demora",A2,noun,,,True,True
1243,delegate,delegado; dɛlɪgeɪt delegar,A2,noun,,,True,True
1244,delete,"apagar, suprimir [deletar]",A2,noun,,,True,True
1245,deliberate,"deliberado, intencional; dɪlɪbəreɪt refletir,",A2,verb,,,True,True
1246,deli,dɛli,A2,noun,,,True,True
1247,delicious,delicioso,A2,adjective,,,True,True
1248,delight,"prazer, deleite",A2,noun,,,True,True
1249,delinquency,"delinquência, falha, culpa",A2,noun,,,True,True
1250,deliver,entregar,A2,verb,,,True,True
1251,deliverance,"resgate, libertação; juízo, opinião",A2,noun,,,True,True
1252,delivery,"entrega, distribuição; parto",A2,noun,,,True,True
1253,dell,pequeno vale arborizado,A2,noun,,,True,True
1254,delusion,"delírio, ilusão",A2,noun,,,True,True
1255,demand,demanda; exigir,A2,noun,,,True,True
1256,democracy,democracia,A2,noun,,,True,True
1257,democrat,democrata,A2,noun,,,True,True
1258,demolish,demolir,A2,verb,,,True,True
1259,demon,"demônio, diabo",A2,noun,,,True,True
1260,demonstrate,demonstrar,A2,verb,,,True,True
1261,den,"toca, cova; canto, sala confortável e informal de",A2,noun,,,True,True
