id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
145,airline,ɛrlaɪn,companhia aérea,A1,noun,A company that flies airplanes to transport people and goods.,Uma empresa que opera aviões para transportar pessoas e mercadorias.,She will buy a ticket from her favourite airline to visit Paris.,Ela comprará um bilhete da sua companhia aérea favorita para visitar Paris.,needs_enrichment
146,airplane/plane,ɛrpleɪn/pleɪn,avião,A1,,,Um avião é um veículo que voa pelo ar e transporta pessoas e coisas de um lugar para outro.,I see an airplane in the sky.,Eu vejo um avião no céu.,needs_enrichment
147,airport,ɛrport,aeroporto,A1,noun,"An airfield (an area designated for the takeoff and landing of aircraft), including one or more runways and (for commercial airports) one or more passenger terminals.","Um aeródromo (uma área designada para a decolagem e aterrissagem de aeronaves), incluindo uma ou mais pistas e (para aeroportos comerciais) um ou mais terminais de passageiros.",I will meet you at the airport.,Eu vou te encontrar no aeroporto.,needs_enrichment
148,aisle,aiəl,corredor,A1,noun,"A wing of a building, notably in a church separated from the nave proper by piers.","Uma ala de um edifício, notavelmente em uma igreja, separada da nave propriamente dita por pilares.",I walk down the aisle in the supermarket to find some apples.,Eu caminho pelo corredor do supermercado para encontrar algumas maçãs.,needs_enrichment
149,alarm,əlɑ:rm,alarme,A1,noun,"A summons to arms, as on the approach of an enemy.","Uma convocação às armas, como na aproximação de um inimigo.",I set the alarm for 7 AM.,Eu coloquei o despertador para as 7 da manhã.,needs_enrichment
150,alcohol,ælkəhɑ:l,álcool,A1,noun,Any of a class of organic compounds (such as ethanol) containing a hydroxyl functional group (-OH).,Qualquer um de uma classe de compostos orgânicos (como o etanol) que contém um grupo funcional hidroxila (-OH).,"After drinking a few beers at the party, my friend told me I had too much alcohol.","Depois de beber algumas cervejas na festa, meu amigo me disse que eu bebêra muito álcool.",needs_enrichment
151,alert,ələrt,alerta; alertar,A1,noun,An alarm.,Um alarme.,The fire alarm went off and everyone had to be alert when leaving the building.,O alarme de fogo foi ativado e todos tiveram que estar atentos ao sair do prédio.,needs_enrichment
152,alias,eɪliəs,"vulgo, também conhecido como;",A1,noun,Another name; an assumed name.,Outro nome; um nome assumido.,"My friend is also known as my alias, but it's actually a nickname she chose herself.","Meu amigo é também conhecido como meu pseudônimo, mas na verdade ele escolheu esse apelido por conta própria.",needs_enrichment
153,alibi,æləbaɪ,álibi,A1,noun,The plea or mode of defense under which a person on trial for a crime proves or attempts to prove being in another place when the alleged act was committed,A alegação ou modo de defesa pelo qual uma pessoa em julgamento por um crime prova ou tenta provar que estava em outro lugar quando o ato alegado foi cometido.,He has a solid alibi for the night of the crime.,Ele tem um álibi sólido para a noite do crime.,needs_enrichment
154,alien,eɪliən,estrangeiro; alienígena,A1,noun,Any life form of extraterrestrial or extradimensional origin.,Qualquer forma de vida de origem extraterrestre ou extradimensional.,The alien came from another planet and looked very funny.,O alienígena veio de outro planeta e parecia muito engraçado.,needs_enrichment
155,alive,əlaɪv,vivo,A1,adjective,Having life; living; not dead,Tendo vida; vivendo; não morto,The flowers are alive in the garden.,As flores estão vivas no jardim.,needs_enrichment
156,all,ɑ:l,tudo; todos; completamente,A1,determiner,(with a possessive pronoun) Everything that one is capable of.,Tudo que se é capaz de.,All the students are in the classroom.,Todos os alunos estão na sala de aula.,"determinante,needs_enrichment"
157,allege,əlɛdj,alegar,A1,verb,"To state under oath, to plead.","Declarar sob juramento, implorar.",The teacher alleges that the student did not do his homework.,O professor afirma que o aluno não fez a lição de casa.,needs_enrichment
158,alley,æli,"beco, viela",A1,noun,"A narrow street or passageway, especially one through the middle of a block giving access to the rear of lots or buildings.","Uma rua ou passagem estreita, especialmente uma que passa pelo meio de um quarteirão, dando acesso à parte de trás de lotes ou edifícios.",I walked down the alley to get to the park.,Eu caminhei pela viela para chegar ao parque.,needs_enrichment
159,alliance,əlaiəns,"aliança, união",A1,noun,The state of being allied.,O estado de estar aliado.,O estado de estar aliado.,Estar em parceria.,needs_enrichment
160,allocate,æləkeɪt,"alocar, distribuir",A1,verb,To set aside for a purpose.,Reservar para um propósito.,We need to allocate resources for the project.,Precisamos alocar recursos para o projeto.,needs_enrichment
161,allow,əlaʊ,permitir,A1,verb,"To grant, give, admit, accord, afford, or yield; to let one have.","Conceder, dar, admitir, acordar, proporcionar ou ceder; permitir que alguém tenha.",My parents allow me to play outside after school.,Meus pais me permitem brincar fora de casa depois da escola.,needs_enrichment
162,almost,ɑ:lmo ʊst,quase,A1,adverb,Something or someone that doesn't quite make it.,Algo ou alguém que não chega a se concretizar.,She is almost tired after walking for two hours.,Ela está quase cansada depois de caminhar por dois horas.,"advérbio,needs_enrichment"
163,alone,əloʊn,"só, sozinho",A1,adjective,"By oneself, solitary.","Sozinho, solitário.",I like to read a book when I am alone.,Eu gosto de ler um livro quando estou sozinho.,needs_enrichment
164,along,əlɑ:ñ,ao longo de,A1,adverb,In company; together.,Em companhia; juntos.,She walks along the beach every Sunday morning.,Ela caminha pela praia todos os domingos à manhã.,needs_enrichment
165,aloud,əlaʊd,em voz alta,A1,adjective,Spoken out loud.,Falado em voz alta.,The teacher spoke to her students clearly and loudly so they could hear her instructions aloud.,A professora falou com clareza e força para que seus alunos pudessem ouvir suas instruções de forma clara.,needs_enrichment
166,alphabet,ælfəbɛt,alfabeto,A1,noun,The set of letters used when writing in a language.,O conjunto de letras usadas ao escrever em uma língua.,The teacher explained the basics of the alphabet to her kindergarten class.,A professora explicou os básicos do alfabeto para sua turma de creche.,needs_enrichment
167,already,ɑ:lr ɛdi,já,A1,adverb,"Prior to some specified time, either past, present, or future; by this time; previously.","Antes de algum momento especificado, seja passado, presente ou futuro; até este momento; anteriormente.",I have already eaten my lunch.,Eu já almocei.,"advérbio,needs_enrichment"
168,also,ɑ:lso ʊ,também,A1,adverb,(focus) In addition; besides; as well; further; too.,além disso; além de; também; mais; também.,She is going to the store also because she needs milk and bread.,Ela vai ao supermercado também porque precisa leite e pão.,"advérbio,needs_enrichment"
169,altar,ɑ:lt ər,altar,A1,noun,A table or similar flat-topped structure used for religious rites.,Uma mesa ou estrutura semelhante com superfície plana usada para rituais religiosos.,The church had a big altar at the front where the priest performed the wedding ceremony.,A igreja tinha um altar grande na frente onde o padre realizava a cerimônia de casamento.,needs_enrichment
170,alter,ɑ:lt ər,alterar,A1,verb,To change the form or structure of.,Alterar a forma ou estrutura de.,The artist likes to alter her designs before they go on display.,A artista gosta de alterar seus designs antes de exibi-los.,needs_enrichment
171,alternative,ɑ:lt ərnətɪv,alternativa,A1,noun,A situation which allows a mutually exclusive choice between two or more possibilities; a choice between two or more possibilities.,Uma situação que permite uma escolha mutuamente exclusiva entre duas ou mais possibilidades; uma escolha entre duas ou mais possibilidades.,"When choosing a restaurant, she would rather eat at an alternative to her favorite one that is closed on Sundays.","Quando escolhe um restaurante, ela prefere comer em outro que seja fechado nos domingos.",needs_enrichment
172,although,ɑ:ldho ʊ,embora,A1,conjunction,"Though, even though, in spite of or despite the fact that: introducing a clause that expresses a concession.","Embora, apesar de, apesar do fato de que: introduzindo uma oração que expressa uma concessão.","Although it is raining, I will go for a walk.","Embora esteja chovendo, eu vou dar uma caminhada.","conjunção,needs_enrichment"
173,altogether,ɑ:lt əgɛthər,"completamente, inteiramente",A1,adverb,Without exception; wholly; completely.,Sem exceção; totalmente; completamente.,She made all her toys and stuffed animals altogether to donate to the local children's hospital.,Ela fez todas as brinquedos e animais de pelúcia para doar à hospital de crianças locais.,needs_enrichment
174,aluminum,əlu:m ənəm,alumínio,A1,noun,A metallic chemical element (symbol Al) with an atomic number of 13.,Um elemento químico metálico (símbolo Al) com número atômico 13.,She wrapped her aluminum foil around the leftovers to keep them fresh.,Ela envolveu papel alumínio ao redor dos restos para mantê-los frescos.,needs_enrichment
175,always,ɑ:lue ɪz,sempre,A1,adverb,At all times; throughout all time; since the beginning.,Em todos os momentos; ao longo de todo o tempo; desde o começo.,I always bring my umbrella when it rains outside.,Eu sempre trago minha varinha de mão quando chove ao lado de fora.,"advérbio,needs_enrichment"
176,am,"æm, əm*",presente de be [usado com I],A1,verb,Before noon.,Antes do meio-dia.,I am happy.,Eu estou feliz.,"verbo,needs_enrichment"
177,a.m,eɪɛm,antes do meio dia,A1,,,"Ante Meridiem"", que se traduz como ""antes do meio-dia.","que se traduz como """"antes do meio-dia.""",Antes das 12 horas da tarde.,needs_enrichment
178,amateur,æmətʃər,antes do meio-dia,A1,noun,A lover of something.,Um amante de algo.,She is an amateur gardener and loves to plant flowers before midday.,Ela é uma jardinadora amadora e adora plantar flores antes do meio-dia.,needs_enrichment
179,amazing,əmeɪzɪñ,amador,A1,verb,"To fill with wonder and surprise; to astonish, astound, surprise or perplex.","Preencher com maravilha e surpresa; surpreender, espantar, surpreender ou perplexar.",The fireworks display was amazing last night.,A exposição de fogo artificiais foi incrível ontem à noite.,needs_enrichment
180,ambition,æmbɪʃən,surpreendente,A1,noun,"Eager or inordinate desire for some object that confers distinction, as preferment, honor, superiority, political power, or literary fame; desire to distinguish one's self from other people.","Desejo ansioso ou desmedido por algum objeto que confere distinção, como promoção, honra, superioridade, poder político ou fama literária; desejo de se distinguir das outras pessoas.",Her ambition is to become a doctor.,A ambição dela é se tornar médica.,needs_enrichment
